time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
430400.901735	21.791903	0.010011	2.176805	62
430402.006122	17.867317	0.010030	1.781362	63
430402.998215	18.660469	0.010024	1.861617	64
430404.079954	18.669838	0.010012	1.864734	65
430405.045943	24.094957	0.010022	2.404279	66
430406.146611	19.732464	0.010002	1.972910	67
430407.158689	20.944313	0.009996	2.095355	68
430408.225760	20.906754	0.010002	2.090217	69
430409.258165	19.477343	0.010016	1.944640	70
430410.340669	18.211020	0.010003	1.820608	71
430411.321561	21.482538	0.010008	2.146627	72
430412.403339	21.336885	0.010002	2.133302	73
430413.418122	21.774956	0.010002	2.177022	74
430414.501285	18.508331	0.010029	1.845445	75
430415.516235	18.787281	0.009970	1.884456	76
430416.564587	22.032904	0.010002	2.202780	77
430417.580519	22.184534	0.009999	2.218738	78
430418.660391	19.407078	0.010020	1.936790	79
430419.652165	22.764223	0.010061	2.262580	80
430420.758776	19.541246	0.010009	1.952273	81
430421.797912	17.125948	0.010021	1.708976	82
430422.823529	22.433701	0.010000	2.243339	83
430423.839479	21.313379	0.009999	2.131447	84
430424.923406	19.971449	0.010019	1.993307	85
430425.936515	20.165802	0.009999	2.016874	86
430426.990431	22.482101	0.009987	2.251076	87
430428.000755	21.124910	0.010022	2.107887	88
430429.082617	23.327118	0.010016	2.329099	89
430430.097586	21.227079	0.010008	2.121061	90
430431.179354	18.563484	0.010003	1.855851	91
430432.162100	21.992018	0.009999	2.199380	92
430433.276171	20.043615	0.010002	2.003913	93
430434.258618	19.574791	0.009997	1.958029	94
430435.340378	23.402620	0.010007	2.338578	95
430436.356308	20.732174	0.010006	2.071939	96
430437.438061	18.624722	0.009993	1.863786	97
430438.422303	22.629112	0.009972	2.269211	98
430439.479876	26.164682	0.010002	2.615983	99
430440.540619	15.396722	0.010039	1.533670	100
430441.600611	20.567627	0.010012	2.054264	101
430442.615064	18.107960	0.009999	1.810909	102
430443.696834	20.323534	0.010002	2.031995	103
430444.679246	22.224985	0.010012	2.219944	104
430445.761012	21.649300	0.010001	2.164705	105
430446.777380	26.953079	0.010014	2.691477	106
430447.857792	18.729300	0.010001	1.872825	107
430448.840277	22.807400	0.010001	2.280511	108
430449.924193	21.980099	0.010001	2.197760	109
430450.937603	18.781841	0.010017	1.875056	110
430452.019302	22.549229	0.010009	2.252892	111
430453.036848	19.524567	0.010005	1.951442	112
430454.084022	24.201065	0.009998	2.420477	113
430455.099962	21.142750	0.009999	2.114439	114
430456.180559	23.003561	0.010014	2.297137	115
430457.196792	21.018642	0.009996	2.102751	116
430458.253729	22.927197	0.010017	2.288826	117
430459.293615	17.767664	0.010015	1.774151	118
430460.341870	23.122160	0.009993	2.313858	119
430461.359101	22.729826	0.010013	2.269964	120
430462.439840	18.180874	0.010004	1.817399	121
430463.457455	17.764439	0.009998	1.776810	122
430464.504360	23.447502	0.010001	2.344479	123
430465.520324	22.968761	0.009994	2.298169	124
430466.602331	21.121853	0.010016	2.108794	125
430467.618305	20.737537	0.010010	2.071655	126
430468.666394	23.838486	0.010016	2.380102	127
430469.716154	17.563595	0.009994	1.757384	128
430470.763077	21.597517	0.009997	2.160318	129
430471.778735	20.501371	0.009996	2.051018	130
430472.859313	20.607082	0.010003	2.060162	131
430473.877441	20.272831	0.010003	2.026577	132
430474.924351	24.357191	0.009997	2.436332	133
430475.941934	23.401487	0.009995	2.341223	134
430477.021155	20.188808	0.010019	2.014991	135
430478.037111	20.458101	0.010014	2.042850	136
430479.118890	17.253408	0.009998	1.725769	137
430480.154515	14.922302	0.009989	1.493837	138
430481.183061	23.222250	0.009999	2.322539	139
430482.199017	22.660524	0.009996	2.267051	140
430483.280837	18.334852	0.009976	1.837895	141
430484.295854	19.109804	0.010001	1.910860	142
430485.318638	28.752853	0.010019	2.869920	143
430486.392426	15.948714	0.009996	1.595473	144
430487.441842	20.097702	0.010002	2.009294	145
430488.457790	19.474209	0.009992	1.948989	146
430489.538370	17.300243	0.010014	1.727586	147
430490.555705	17.553085	0.010006	1.754327	148
430491.602897	22.221817	0.010044	2.212452	149
430492.620723	19.864523	0.009996	1.987196	150
430493.699680	19.928013	0.009978	1.997119	151
430494.719342	18.079504	0.010011	1.806026	152
430495.764453	25.417004	0.010011	2.539004	153
430496.780409	21.513691	0.010042	2.142346	154
430497.863805	20.812145	0.009989	2.083439	155
430498.878092	18.910217	0.009991	1.892660	156
430499.958653	17.494860	0.010014	1.747030	157
430500.943842	20.269062	0.009977	2.031513	158
430502.023163	23.788685	0.010017	2.374772	159
430503.039109	18.955143	0.010014	1.892935	160
430504.122523	18.892740	0.009992	1.890805	161
430505.160187	11.948280	0.009996	1.195250	162
430506.185376	22.721390	0.009988	2.274919	163
430507.221600	15.819945	0.009993	1.583161	164
430508.283289	19.015766	0.010003	1.901040	165
430509.298096	16.448950	0.009993	1.645965	166
430510.379958	22.552748	0.010029	2.248700	167
430511.418846	12.249034	0.010021	1.222292	168
430512.444044	22.646494	0.009998	2.265127	169
430513.460912	19.216015	0.009997	1.922085	170
430514.540559	16.909670	0.010016	1.688284	171
430515.556490	15.101516	0.010000	1.510102	172
430516.606069	20.601292	0.010008	2.058558	173
430517.622065	18.538652	0.010020	1.850215	174
430518.702739	19.273853	0.009992	1.928932	175
430519.720592	16.284973	0.009972	1.633038	176
430520.767277	22.582409	0.009969	2.265168	177
430521.815497	14.544559	0.009997	1.454831	178
430522.870153	18.384012	0.009969	1.844140	179
430523.883895	17.430954	0.009997	1.743659	180
430524.928800	22.718317	0.009990	2.274012	181
430525.977007	16.068308	0.009995	1.607682	182
430527.025842	20.386877	0.009991	2.040546	183
430528.041791	20.927914	0.009985	2.095893	184
430529.122851	16.024277	0.009987	1.604508	185
430530.139236	16.478939	0.010015	1.645409	186
430531.206407	17.252861	0.009990	1.726948	187
430532.235208	15.011599	0.009974	1.505031	188
430533.283840	18.685034	0.010054	1.858422	189
430534.301893	19.824697	0.009993	1.983805	190
430535.348818	22.299829	0.009994	2.231246	191
430536.397046	15.199839	0.010003	1.519586	192
430537.445307	18.215359	0.010013	1.819170	193
430538.461217	18.422930	0.009998	1.842573	194
430539.509514	22.257797	0.010010	2.223647	195
430540.562858	15.425627	0.009990	1.544103	196
