time (s)	det(V)
70396.943969	0.498994	
70396.945969	0.493263	
70396.947971	0.483256	
70396.951969	0.466551	
70396.955968	0.440008	
70396.957971	0.426196	
70396.959971	0.425154	
70396.961974	0.419712	
70396.963970	0.413335	
70396.965970	0.403093	
70396.967969	0.398193	
70396.969970	0.392159	
70396.973969	0.377019	
70396.977970	0.375977	
70396.979971	0.381222	
70396.981971	0.373491	
70396.983971	0.368872	
70396.985971	0.368101	
70396.987971	0.360076	
70396.989971	0.360847	
70396.993970	0.358375	
70396.995970	0.364311	
70396.997970	0.361616	
70396.999972	0.364020	
70397.001970	0.367757	
70397.003971	0.365557	
70397.005970	0.365162	
70397.007976	0.370715	
70397.011974	0.374457	
70397.013977	0.373598	
70397.015976	0.371519	
70397.019975	0.370052	
70397.021977	0.370565	
70397.023976	0.377072	
70397.025977	0.377967	
70397.027975	0.376222	
70397.031974	0.383101	
70397.033975	0.365381	
70397.035976	0.362555	
70397.039976	0.352355	
70397.041976	0.357837	
70397.043977	0.352339	
70397.045976	0.352932	
70397.047977	0.343819	
70397.049977	0.334536	
70397.051977	0.322698	
70397.055977	0.310069	
70397.057976	0.295049	
70397.059976	0.287624	
70397.061979	0.284421	
70397.063977	0.279601	
70397.065976	0.266938	
70397.067977	0.252829	
70397.069977	0.244087	
70397.073975	0.226489	
70397.075977	0.205663	
70397.077975	0.193450	
70397.081976	0.189203	
70397.083977	0.166797	
70397.085976	0.158344	
70397.087977	0.139712	
70397.089976	0.134027	
70397.093975	0.127074	
70397.095976	0.107276	
70397.097975	0.096217	
70397.101976	0.086212	
70397.103977	0.072759	
70397.105976	0.067994	
70397.107980	0.063963	
70397.109982	0.059513	
70397.111983	0.056814	
70397.113983	0.050251	
70397.117983	0.040592	
70397.119983	0.032959	
70397.121980	0.024202	
70397.123984	0.030888	
70397.125982	0.035325	
70397.127982	0.034014	
70397.129982	0.040601	
70397.131982	0.034751	
70397.135980	0.034036	
70397.137982	0.022791	
70397.139982	0.027355	
70397.143982	0.030753	
70397.145982	0.045611	
70397.147982	0.044774	
70397.149983	0.042918	
70397.151982	0.044075	
70397.153982	0.042302	
70397.155983	0.039652	
70397.159980	0.041058	
70397.161985	0.044573	
70397.163983	0.046052	
70397.165985	0.046845	
70397.167985	0.046159	
70397.169985	0.045592	
70397.171985	0.033960	
70397.173985	0.038470	
70397.177983	0.039460	
70397.179985	0.031200	
70397.181984	0.020159	
70397.185984	0.013965	
70397.187986	0.001380	
70397.189985	-0.000045	
70397.191984	-0.006460	
70397.193985	-0.014484	
70397.195985	-0.016666	
70397.197984	-0.032318	
70397.201986	-0.047592	
70397.205986	-0.069112	
70397.207988	-0.081213	
70397.209991	-0.088961	
70397.211989	-0.097643	
70397.213988	-0.106313	
70397.215989	-0.119532	
70397.219986	-0.134738	
70397.223987	-0.166275	
70397.225989	-0.178231	
70397.227988	-0.185543	
70397.229990	-0.185684	
70397.231988	-0.199550	
70397.233988	-0.211836	
70397.235989	-0.218859	
70397.237988	-0.235177	
70397.241988	-0.243229	
70397.245988	-0.255930	
70397.247988	-0.258708	
70397.249988	-0.264972	
70397.251989	-0.271712	
70397.253989	-0.280362	
70397.255990	-0.281468	
70397.257990	-0.284251	
70397.261988	-0.289929	
70397.263988	-0.288818	
70397.265987	-0.293794	
70397.267993	-0.293482	
70397.269997	-0.289423	
70397.271993	-0.294262	
70397.273995	-0.291379	
70397.275995	-0.288798	
70397.279992	-0.288563	
70397.281995	-0.292247	
70397.283994	-0.293815	
70397.287995	-0.292279	
70397.289995	-0.288461	
70397.291994	-0.285224	
70397.293995	-0.287587	
70397.295994	-0.282390	
70397.297995	-0.283910	
70397.299993	-0.293494	
70397.304003	-0.300198	
70397.306005	-0.308167	
70397.308004	-0.308988	
70397.310005	-0.307053	
70397.312012	-0.308083	
70397.314015	-0.309625	
70397.316014	-0.322024	
70397.318014	-0.329816	
70397.322012	-0.335732	
70397.324015	-0.360799	
70397.326015	-0.368181	
70397.330014	-0.379834	
70397.332015	-0.392769	
70397.334015	-0.407033	
70397.336014	-0.418711	
70397.338014	-0.432481	
70397.342013	-0.438007	
70397.344014	-0.471292	
70397.346015	-0.478944	
70397.350013	-0.494168	
70397.352015	-0.519219	
70397.354015	-0.536777	
70397.356015	-0.549010	
70397.358014	-0.561423	
70397.360014	-0.572447	
70397.364012	-0.587957	
70397.366014	-0.614909	
70397.370015	-0.638595	
70397.372014	-0.650778	
70397.374014	-0.654244	
70397.376015	-0.661017	
70397.378014	-0.672149	
70397.380015	-0.670570	
70397.382014	-0.685299	
70397.386014	-0.699371	
70397.390014	-0.717889	
70397.392016	-0.711261	
70397.394015	-0.712952	
70397.396015	-0.710784	
70397.398014	-0.715510	
70397.400015	-0.718383	
70397.402014	-0.722276	
70397.406013	-0.730312	
70397.410017	-0.724722	
70397.412015	-0.715650	
70397.414015	-0.710880	
70397.416016	-0.713632	
70397.418014	-0.714966	
70397.420014	-0.712645	
70397.422015	-0.719347	
70397.426014	-0.719032	
70397.428014	-0.716525	
70397.430015	-0.708801	
70397.432017	-0.710436	
70397.434015	-0.709710	
70397.436013	-0.710026	
70397.438015	-0.721412	
70397.440015	-0.717756	
70397.444013	-0.717237	
70397.446014	-0.727751	
70397.448015	-0.735459	
70397.452014	-0.742992	
70397.454015	-0.753009	
70397.456015	-0.759244	
70397.458015	-0.766133	
70397.460014	-0.773244	
70397.462015	-0.778732	
70397.466013	-0.791582	
70397.470012	-0.820586	
70397.472015	-0.849055	
70397.474015	-0.850864	
70397.476014	-0.857841	
70397.478014	-0.871837	
70397.480015	-0.876837	
70397.482015	-0.893070	
70397.486012	-0.909224	
70397.490012	-0.940072	
70397.492014	-0.953453	
70397.494014	-0.959334	
70397.496014	-0.961842	
70397.498015	-0.972897	
70397.500015	-0.982893	
70397.502015	-0.988488	
70397.506013	-1.001801	
70397.510013	-1.010597	
70397.512014	-1.012634	
70397.514015	-1.008460	
70397.516015	-1.010581	
70397.518016	-1.012907	
70397.520015	-1.011867	
70397.522015	-1.013580	
70397.526013	-1.008636	
70397.530014	-1.002259	
70397.532014	-0.986778	
70397.534013	-0.976207	
70397.536016	-0.964766	
70397.538014	-0.964664	
70397.540015	-0.952394	
70397.542015	-0.938397	
70397.546012	-0.931584	
70397.550013	-0.912788	
70397.552014	-0.892151	
70397.554015	-0.880865	
70397.556014	-0.867570	
70397.558015	-0.854802	
70397.560015	-0.844074	
70397.562013	-0.829517	
70397.566012	-0.820526	
70397.570014	-0.811305	
70397.572015	-0.798702	
70397.574015	-0.782040	
70397.576013	-0.770540	
70397.578015	-0.766507	
70397.580013	-0.752469	
70397.582014	-0.749791	
70397.586014	-0.748742	
70397.590013	-0.751370	
70397.592014	-0.734639	
70397.594013	-0.727303	
70397.596014	-0.715434	
70397.598014	-0.716826	
70397.600015	-0.716729	
70397.602015	-0.712732	
70397.604015	-0.715102	
70397.608015	-0.715296	
70397.612014	-0.701370	
70397.614015	-0.684199	
70397.616015	-0.679511	
70397.618014	-0.675914	
70397.620014	-0.669939	
70397.622015	-0.667739	
70397.624015	-0.657243	
70397.628014	-0.651337	
70397.630015	-0.624786	
70397.632015	-0.621288	
70397.634019	-0.607173	
70397.636017	-0.589753	
70397.638016	-0.584988	
70397.640015	-0.568902	
70397.642017	-0.551055	
70397.646015	-0.535328	
70397.648017	-0.508782	
70397.650015	-0.494294	
70397.654016	-0.477535	
70397.656017	-0.437339	
70397.658017	-0.421412	
70397.660015	-0.403593	
70397.662017	-0.381105	
70397.664017	-0.357290	
70397.666016	-0.345145	
70397.670016	-0.330504	
70397.674016	-0.295530	
70397.676015	-0.242340	
70397.678017	-0.224427	
70397.680016	-0.197792	
70397.682016	-0.187497	
70397.684017	-0.170895	
