time (s)	coil I (A)	last det (V)	int current (uC)
70399.980832	0.388377	-457.324219	70.214844
70399.982832	0.386985	4.256831	1.008165
70401.010817	0.332034	-182.324219	-298.632812
70401.012819	0.388170	-182.324219	-298.632812
70401.014818	0.386619	4.252808	0.748103
70402.042836	0.312787	-495.703125	55.175781
70402.044836	0.387917	-495.703125	55.175781
70402.046836	0.386239	4.248633	1.060164
70403.085371	0.387700	-183.496094	-298.046875
70403.087369	0.386244	4.248686	0.725448
70404.125454	0.389313	-483.105469	60.058594
70404.127456	0.387698	4.264674	1.105121
70405.167489	0.386994	-182.519531	-299.511719
70405.169491	0.385937	4.245310	0.649035
70406.199535	0.386917	-478.222656	62.109375
70406.201537	0.385799	4.243786	0.984411
70407.295598	0.389084	-179.199219	-296.582031
70407.297600	0.387395	-179.199219	-296.582031
70407.299600	0.386349	4.249839	0.601872
70408.269596	2.990218	-495.019531	54.980469
70408.271597	0.387658	-495.019531	54.980469
70408.273598	0.386491	4.251398	0.985020
70409.368170	0.389040	-182.714844	-296.679687
70409.370171	0.387328	4.260606	0.641053
70410.368160	0.388319	-474.218750	65.917969
70410.370162	0.386861	4.255466	1.061320
70411.438710	2.285949	-185.839844	-286.914062
70411.440713	0.389409	-185.839844	-286.914062
70411.442714	0.387674	4.264417	0.659654
70412.433195	0.387661	-483.593750	60.742187
70412.435195	0.386453	-483.593750	60.742187
70412.437197	0.385580	4.241384	1.154260
70413.545229	1.290974	-191.699219	-273.535156
70413.547231	0.387886	-191.699219	-273.535156
70413.549230	0.386662	4.253277	0.672468
70414.503764	0.380689	-498.828125	52.343750
70414.505767	0.387152	-498.828125	52.343750
70414.507765	0.385880	4.244680	0.935935
70415.609801	0.386158	-195.898437	-267.578125
70415.611801	0.389759	4.287344	0.837166
70416.625791	0.388202	-470.996094	59.863281
70416.627792	0.388482	4.273297	1.002841
70417.673785	0.367368	-195.898437	-277.343750
70417.675787	0.387779	-195.898437	-277.343750
70417.677786	0.386473	4.251204	0.927784
70418.697804	0.368398	-490.917969	56.250000
70418.699807	0.387461	-490.917969	56.250000
70418.701806	0.386103	4.247135	1.007977
70419.729823	0.356785	-191.308594	-290.527344
70419.731824	0.387660	-191.308594	-290.527344
70419.733825	0.386334	4.249679	0.740097
70420.787890	0.390331	-477.246094	62.109375
70420.791890	0.388598	4.274573	0.970446
70421.837934	0.388339	-185.058594	-297.753906
70421.839935	0.387259	4.259853	0.694993
70422.860444	0.389110	-480.175781	59.863281
70422.862447	0.387394	4.261333	1.175273
70423.924473	0.377046	-188.476562	-293.164062
70423.926474	0.387474	-188.476562	-293.164062
70423.928475	0.386280	4.249085	0.751091
70424.928538	0.387985	-484.375000	59.863281
70424.930544	0.387377	4.261147	1.246556
70426.023142	0.388256	-193.261719	-279.199219
70426.025147	0.386966	4.256627	0.682337
70426.997681	0.388355	-477.832031	60.253906
70426.999683	0.386782	4.254606	1.028594
70428.093733	0.346916	-199.218750	-269.042969
70428.095735	0.387816	-199.218750	-269.042969
70428.097734	0.386475	4.251230	0.823746
70429.085758	0.386542	-492.578125	51.757812
70429.087758	0.387690	4.264594	0.948489
70430.167797	0.388438	-199.414062	-271.191406
70430.169799	0.386668	4.253348	0.929030
70431.181794	0.314129	-494.921875	51.660156
70431.183796	0.388050	-494.921875	51.660156
70431.185796	0.386338	4.249723	1.063714
70432.232344	0.388124	-197.167969	-280.175781
70432.234345	0.386444	-197.167969	-280.175781
70432.236345	0.385475	4.240223	0.835671
70433.270389	0.265401	-495.214844	53.808594
70433.272391	0.389265	-495.214844	53.808594
70433.274390	0.387620	4.263824	1.014465
70434.306448	0.388420	-191.894531	-286.230469
70434.308449	0.387435	4.261785	0.863394
70435.346493	0.388991	-480.175781	60.058594
70435.348493	0.387866	4.266526	1.080678
70436.404484	0.387134	-188.183594	-290.136719
70436.406487	0.386224	4.248465	0.880409
70437.435069	0.387833	-474.902344	61.425781
70437.437072	0.386488	4.251371	1.248544
70438.475641	0.388666	-188.183594	-289.550781
70438.477641	0.387501	4.262512	0.883125
70439.506201	0.389054	-464.746094	65.722656
70439.508199	0.388167	4.269832	1.281631
70440.554173	0.374830	-186.914062	-293.164062
70440.556176	0.387469	-186.914062	-293.164062
70440.558174	0.386111	4.247224	0.819348
70441.578209	0.376165	-468.945312	64.355469
70441.580207	0.387534	-468.945312	64.355469
70441.582206	0.386226	4.248482	1.273302
70442.644709	0.389347	-186.523437	-293.164062
70442.646709	0.387969	4.267661	0.670589
70443.662692	0.387459	-486.328125	56.445312
70443.664695	0.386620	4.252816	1.163178
70444.748723	0.384220	-185.742187	-289.746094
70444.750727	0.388198	-185.742187	-289.746094
70444.752726	0.387017	4.257185	0.825992
70445.756740	0.388587	-451.562500	72.265625
70445.758739	0.387458	4.262033	1.245523
70446.812807	0.372754	-189.355469	-289.453125
70446.814810	0.387953	-189.355469	-289.453125
70446.816810	0.386638	4.253020	0.857368
70447.836849	0.374025	-456.152344	69.335937
70447.838851	0.387818	-456.152344	69.335937
70447.840852	0.386566	4.252223	1.317615
70448.886870	0.388021	-189.746094	-288.183594
70448.888873	0.386603	4.252630	0.963235
70449.917440	0.363998	-465.234375	64.941406
70449.919443	0.388183	-465.234375	64.941406
70449.921444	0.386803	4.254837	1.376197
70450.959512	0.388481	-191.796875	-286.132812
70450.961515	0.386999	4.256990	0.968178
70451.994002	0.387806	-490.820312	53.027344
70451.996004	0.387114	4.258257	1.297148
70453.038527	0.359462	-193.066406	-285.058594
70453.040529	0.387909	-193.066406	-285.058594
70453.042530	0.386566	4.252232	0.898261
70454.089551	0.388967	-483.105469	58.789062
70454.091552	0.387819	4.266012	1.108923
70455.128510	0.388721	-195.898437	-279.687500
70455.130512	0.387233	4.259560	0.944264
70456.162548	0.387433	-491.015625	54.785156
70456.164550	0.386385	4.250237	1.199941
70457.203162	0.386887	-201.269531	-272.070312
70457.205171	0.385945	4.245399	1.021408
70458.233141	0.388473	-490.234375	52.832031
70458.235143	0.387388	4.261271	1.209698
70459.297189	0.357974	-204.296875	-265.625000
70459.299191	0.388318	-204.296875	-265.625000
70459.301189	0.387001	4.257008	0.981864
70460.307232	0.387275	-500.292969	48.046875
70460.309235	0.386061	4.246675	1.246585
70461.394154	0.342004	-202.636719	-261.914062
70461.396155	0.387751	-202.636719	-261.914062
70461.398154	0.386306	4.249369	0.942584
70462.388184	0.389079	-485.839844	56.250000
70462.390184	0.387901	4.266916	1.232161
70463.478228	0.387275	-197.070312	-268.261719
70463.480230	0.386211	4.248323	0.963959
70464.466258	0.351751	-466.601562	66.992187
70464.468260	0.388266	-466.601562	66.992187
70464.470261	0.386867	4.255537	1.308249
70465.556312	0.381642	-192.285156	-280.175781
70465.558314	0.388153	-192.285156	-280.175781
70465.560314	0.386839	4.255227	0.937907
70466.558330	0.386781	-453.906250	72.070312
70466.560332	0.385675	4.242429	1.408696
70467.628319	0.346809	-189.160156	-286.621094
70467.630318	0.387947	-189.160156	-286.621094
70467.632319	0.386442	4.250866	0.888969
70468.654338	0.388793	-446.679687	73.144531
70468.658338	0.386576	4.252337	1.424155
70469.700338	0.282998	-190.820312	-281.933594
70469.702339	0.389855	-190.820312	-281.933594
70469.704340	0.388311	4.271418	1.016859
70470.744356	0.387538	-451.367187	72.167969
70470.746357	0.387490	4.262387	1.367057
70471.776373	0.387944	-196.679687	-273.632812
70471.778375	0.386836	4.255191	1.152072
70472.816373	0.388045	-487.792969	57.226562
70472.818378	0.386643	4.253073	1.326515
70473.864966	0.388652	-202.050781	-267.187500
70473.866964	0.387483	4.262308	1.077345
70474.905549	0.389187	-473.046875	61.523437
70474.907551	0.388138	4.269522	1.273080
70475.954104	0.388351	-206.250000	-258.203125
70475.956106	0.387232	4.259552	1.182788
70476.978625	0.388036	-467.675781	62.207031
70476.980627	0.387078	4.257859	1.381163
70478.036707	0.387433	-207.519531	-254.589844
70478.038708	0.386699	4.253685	1.163146
70479.049284	0.388873	-480.273437	58.203125
70479.051286	0.387209	4.259295	1.432306
70480.121842	0.384877	-205.664062	-256.250000
70480.123843	0.387383	4.261218	1.040126
70481.120788	0.364831	-477.050781	60.253906
70481.122790	0.387876	-477.050781	60.253906
70481.124790	0.386512	4.251637	1.453209
70482.210838	0.386012	-201.367187	-258.203125
70482.212839	0.387893	4.266828	0.997112
70483.201319	0.346809	-471.484375	63.378906
70483.203321	0.387567	-471.484375	63.378906
70483.205322	0.386113	4.247242	1.392678
70484.291373	0.379620	-202.636719	-257.617187
70484.293373	0.387854	-202.636719	-257.617187
70484.295373	0.386544	4.251983	1.059778
70485.281892	0.327861	-476.464844	61.914062
70485.283892	0.388170	-476.464844	61.914062
70485.285896	0.386639	4.253029	1.345563
70486.372853	0.390194	-200.097656	-258.789062
70486.374854	0.388601	4.274609	1.151219
70487.370845	0.327346	-467.382812	66.308594
70487.372848	0.388351	-467.382812	66.308594
70487.374848	0.386792	4.254713	1.447286
70488.453785	0.389880	-202.636719	-255.468750
70488.455785	0.389821	4.288035	1.167447
70489.451832	0.348678	-460.058594	67.871094
70489.453834	0.387862	-460.058594	67.871094
70489.455834	0.386444	4.250884	1.516421
70490.533872	0.385025	-200.683594	-257.226562
70490.535873	0.387603	-200.683594	-257.226562
70490.537874	0.386525	4.251770	1.078779
70491.535894	0.387121	-451.757812	70.800781
70491.537894	0.386094	4.247038	1.542958
70492.616832	0.388482	-205.371094	-253.906250
70492.618831	0.387398	4.261377	1.049519
70493.614822	0.388773	-459.277344	68.164062
70493.616824	0.387060	-459.277344	68.164062
70493.618824	0.386081	4.246887	1.433738
70494.702846	0.344274	-204.199219	-252.441406
70494.704846	0.388614	-204.199219	-252.441406
70494.706846	0.387215	4.259366	1.169514
70495.702840	0.379348	-460.742187	67.089844
70495.704842	0.387305	-460.742187	67.089844
70495.706842	0.385990	4.245886	1.367495
70496.778828	0.387332	-207.324219	-250.390625
70496.780830	0.386391	4.250299	1.306404
70497.791387	0.357086	-472.167969	62.304687
70497.793388	0.388150	-472.167969	62.304687
70497.795390	0.386587	4.252461	1.459845
70498.848366	0.370771	-204.296875	-255.175781
70498.850367	0.388595	-204.296875	-255.175781
70498.852368	0.388529	4.273820	1.286654
70499.872354	0.368827	-460.058594	68.066406
70499.874356	0.387300	-460.058594	68.066406
70499.876356	0.386003	4.246037	1.441865
70500.921268	0.384993	-204.003906	-258.496094
70500.923271	0.388898	-204.003906	-258.496094
70500.927268	0.387004	4.257043	1.275882
70501.953326	0.380074	-470.898437	65.917969
70501.957325	0.386954	-470.898437	65.917969
70501.959327	0.386063	4.246693	1.441704
70503.001412	0.349477	-199.902344	-264.355469
70503.003409	0.387924	-199.902344	-264.355469
70503.005410	0.386544	4.251983	1.274722
70504.051424	0.388459	-457.617187	71.875000
70504.053424	0.386799	4.254784	1.573127
70505.085985	0.386538	-197.753906	-266.503906
70505.087987	0.385542	4.240958	1.313387
70506.122548	0.348480	-437.304687	79.296875
70506.124550	0.387702	-437.304687	79.296875
70506.126550	0.386205	4.248252	1.602638
70507.165417	0.388121	-196.191406	-269.433594
70507.167420	0.386923	4.256157	1.222014
70508.195993	0.387766	-434.765625	81.152344
70508.197992	0.387838	4.266216	1.602757
70509.262012	0.388196	-196.582031	-270.410156
70509.266012	0.385708	4.242784	1.074960
70510.272555	0.386172	-459.765625	71.679687
70510.274556	0.385499	4.240489	1.602625
70511.358572	0.389273	-196.679687	-262.597656
70511.360573	0.387565	4.263220	1.215192
70512.351065	0.388465	-460.156250	70.996094
70512.353067	0.387218	4.259401	1.602993
70513.429648	0.334138	-201.953125	-253.808594
70513.431648	0.388418	-201.953125	-253.808594
70513.433651	0.386931	4.256237	1.207826
70514.430142	0.387923	-448.535156	74.023437
70514.432144	0.387444	4.261882	1.603204
70515.511067	0.378989	-205.371094	-249.218750
70515.513069	0.387365	-205.371094	-249.218750
70515.515069	0.386203	4.248234	1.179109
70516.509966	0.345515	-463.281250	65.917969
70516.511966	0.387769	-463.281250	65.917969
70516.513965	0.386327	4.249599	1.562453
70517.594006	0.389655	-211.132812	-245.312500
70517.596008	0.389604	4.285642	1.286752
70518.606980	0.332622	-466.699219	63.183594
70518.608982	0.387455	-466.699219	63.183594
70518.610982	0.385908	4.244991	1.506356
70519.671953	0.334557	-208.789062	-248.437500
70519.673955	0.388333	-208.789062	-248.437500
70519.675956	0.386867	4.255537	1.396376
70520.695964	0.335246	-445.605469	72.167969
70520.697963	0.387877	-445.605469	72.167969
70520.699964	0.386409	4.250503	1.572510
70521.745985	0.390011	-209.277344	-250.292969
70521.747988	0.388329	4.271622	1.426440
70522.778095	0.390254	-456.640625	69.238281
70522.780097	0.388605	4.274653	1.568607
70523.820110	0.388610	-207.812500	-254.199219
70523.824109	0.386933	4.256264	1.386928
70524.862165	0.388399	-444.921875	74.218750
70524.864168	0.387590	4.263495	1.545991
70525.900693	0.388709	-208.789062	-253.125000
70525.904692	0.386848	4.255333	1.407492
70526.939225	0.386457	-450.195312	72.851562
70526.941228	0.387235	4.259587	1.602215
70527.989279	0.388056	-206.152344	-255.859375
70527.991281	0.386699	4.253685	1.426080
70529.027826	0.377388	-446.289062	75.097656
70529.029827	0.387617	-446.289062	75.097656
70529.031825	0.386345	4.249794	1.602437
70530.069896	0.389808	-202.539062	-257.617187
70530.071897	0.388601	4.274609	1.425521
70531.109902	0.393084	-459.765625	70.019531
70531.111904	0.391429	4.305724	1.597785
70532.149967	0.389257	-204.980469	-255.859375
70532.151969	0.387641	4.264053	1.420976
70533.189987	0.390536	-440.429687	77.441406
70533.191990	0.389344	4.282788	1.589206
70534.233994	0.386256	-204.296875	-254.785156
70534.235998	0.385480	4.240285	1.438859
70535.262901	0.388979	-459.960937	69.042969
70535.264903	0.387325	4.260571	1.602471
70536.310954	0.387264	-209.277344	-251.269531
70536.314954	0.385883	4.244716	1.452232
70537.342970	0.385023	-464.746094	65.625000
70537.344971	0.387335	4.260686	1.603342
70538.399008	0.346493	-211.328125	-250.195312
70538.401009	0.387811	-211.328125	-250.195312
70538.403009	0.386405	4.250450	1.475627
70539.431078	0.334980	-450.781250	69.238281
70539.433078	0.388059	-450.781250	69.238281
70539.435079	0.386556	4.252116	1.602545
70540.481119	0.390066	-214.453125	-245.410156
70540.483121	0.388379	4.272171	1.490249
70541.505119	0.388939	-446.484375	70.703125
70541.507122	0.387205	4.259259	1.602703
70542.569154	0.375098	-212.792969	-242.480469
70542.571157	0.387699	-212.792969	-242.480469
